Date,Open,High,Low,Close,AdjClose,Volume
1999-09-02,26.583359916666666,27.125027125,26.500026499999997,27.000027,27.000027,3041700
1999-09-03,27.583361040358742,28.041694834080715,27.375027497757845,27.875028,27.875028,2475700
1999-09-07,27.916694748520708,28.25002841715976,27.833361331360944,28.166695,28.166695,1559300
1999-09-08,27.83336190560472,28.375029128318584,27.62502835840708,28.250029,28.250029,1757600
1999-09-09,28.166695164705885,28.541695544117648,28.000028329411766,28.333362,28.333362,1733000
1999-09-10,28.375028783861676,29.125029544668593,28.12502853025937,28.916696,28.916696,2240500
1999-09-13,28.91669566478873,29.583362999999995,28.791695539436617,29.583363,29.583363,2589300
1999-09-14,29.458363418439717,29.458363418439717,29.12502974468085,29.37503,29.37503,1870100
1999-09-15,29.37503009352518,29.54169693093525,28.958363,28.958363,28.958363,2161300
1999-09-16,28.958363094890515,29.166696642335772,28.208362324087595,28.541696,28.541696,2052400
1999-09-17,29.000029804379565,29.000029804379565,28.500029290510952,28.541696,28.541696,2603800
1999-09-20,28.37502829178886,28.54169512463343,28.125028042521993,28.416695,28.416695,1721400
1999-09-21,28.29169545467836,28.750029254385964,28.250028745614035,28.500029,28.500029,2726800
1999-09-22,28.416695083333337,29.291695958333335,28.375028375000003,29.000029,29.000029,2812900
1999-09-23,29.208363091172217,29.375029927641105,28.750029290882782,28.791696,28.791696,2507700
1999-09-24,28.666696,29.08336309302326,28.458362453488373,28.666696,28.666696,2439500
1999-09-27,28.833362837209304,29.125029802325585,28.541695872093026,28.666696,28.666696,2152000
1999-09-28,28.500028458635704,29.000028957910015,28.416695042089987,28.708362,28.708362,2052400
1999-09-29,29.00002934117647,29.041696050000002,28.333362,28.333362,28.333362,2777700
1999-09-30,28.66669616184971,28.833363,28.45836261416185,28.833363,28.833363,2278900
1999-10-01,28.708362041666668,29.08336241666667,28.500028500000003,29.000029,29.000029,2607000
1999-10-04,29.12502977949438,30.166697511235956,29.12502977949438,29.666697,29.666697,3808500
1999-10-05,29.54169693093525,29.625030349640287,28.66669603453237,28.958363,28.958363,3650400
1999-10-06,29.00002925217391,29.12502937826087,28.41669533043478,28.750029,28.750029,3028500
1999-10-07,28.45836216448326,29.125029506550216,28.45836216448326,28.625029,28.625029,2067200
1999-10-08,28.166695647398843,29.291696804913293,28.12502893786127,28.833363,28.833363,2561900
1999-10-11,28.91669629064748,29.458363512230214,28.791696162589925,28.958363,28.958363,2197500
1999-10-12,28.87502925327511,28.958362671033477,28.583362291120814,28.625029,28.625029,2173600
1999-10-13,28.541695250368193,28.79169550073638,28.16669487481591,28.291695,28.291695,1988800
1999-10-14,28.000028252252257,28.291695213213217,27.666694582582586,27.750028,27.750028,3257100
1999-10-15,27.75002770827068,28.20836149924812,27.291693917293234,27.708361,27.708361,3326800
1999-10-18,27.625027624999998,28.125028124999996,27.375027375,28.000028,28.000028,2609000
1999-10-19,28.291695080808083,29.083362542568544,28.000028121212125,28.875029,28.875029,3770400
1999-10-20,29.16669575070822,29.625029541076493,28.708361960339946,29.416696,29.416696,2521100
1999-10-21,29.500029979320534,29.666696815361895,27.958361745937964,28.208362,28.208362,6363800
1999-10-22,28.33336179844961,28.416695215503875,26.625026748837207,26.875027,26.875027,8214100
1999-10-25,26.75002734824281,26.75002734824281,25.541692779552715,26.08336,26.08336,8167900
1999-10-26,26.333359999999995,26.708360379746832,26.291693291139236,26.33336,26.33336,5988000
1999-10-27,26.208359873417717,26.333359999999995,25.833359493670883,26.33336,26.33336,5126400
